Entrez ID	Type
6430	best inferred
64110	best inferred
5100	best inferred
6432	best inferred
7763	best inferred
5101	best inferred
6431	best inferred
7762	best inferred
64112	best inferred
6434	best inferred
6433	best inferred
7764	best inferred
64114	best inferred
64116	best inferred
64118	best inferred
790	best inferred
793	best inferred
54793	best inferred
794	best inferred
54797	best inferred
54796	best inferred
54795	best inferred
6425	best inferred
7756	best inferred
6424	best inferred
6426	best inferred
54799	best inferred
6429	best inferred
6428	best inferred
7770	best inferred
5110	landmark
7771	best inferred
64121	best inferred
5111	landmark
6443	landmark
6442	best inferred
64123	best inferred
6445	best inferred
7776	best inferred
6444	best inferred
7775	best inferred
64127	best inferred
162972	best inferred
64129	best inferred
5104	best inferred
7767	best inferred
5105	best inferred
5106	landmark
7769	best inferred
7768	best inferred
5108	landmark
6450	best inferred
64131	best inferred
654817	best inferred
64130	best inferred
6452	best inferred
5121	best inferred
6451	best inferred
64132	best inferred
5122	best inferred
64135	best inferred
91754	best inferred
6453	best inferred
6456	best inferred
64137	best inferred
91752	best inferred
5125	best inferred
6455	best inferred
7786	best inferred
6447	best inferred
5116	best inferred
6446	best inferred
6449	best inferred
5118	best inferred
6448	best inferred
7779	best inferred
91746	best inferred
5119	best inferred
6461	landmark
5130	best inferred
7791	best inferred
90411	best inferred
5134	best inferred
6464	landmark
90410	best inferred
7798	best inferred
5136	best inferred
64149	best inferred
146057	best inferred
5126	best inferred
5127	best inferred
6457	best inferred
5128	best inferred
5129	best inferred
5140	best inferred
6472	best inferred
5141	best inferred
5142	best inferred
6474	best inferred
5144	best inferred
6478	best inferred
5147	best inferred
6477	best inferred
6470	best inferred
5137	best inferred
5138	best inferred
6468	best inferred
7799	best inferred
5139	best inferred
5151	best inferred
6483	best inferred
5152	best inferred
6482	best inferred
5153	best inferred
5154	landmark
6484	best inferred
5155	best inferred
5156	best inferred
5157	best inferred
6489	best inferred
5158	best inferred
6480	best inferred
5162	best inferred
6494	best inferred
5163	best inferred
5164	best inferred
5165	best inferred
6495	best inferred
5166	best inferred
5167	best inferred
6497	best inferred
5168	best inferred
6499	landmark
6490	best inferred
5160	best inferred
6492	best inferred
6491	best inferred
254102	best inferred
5159	best inferred
5173	best inferred
5176	best inferred
5178	best inferred
5179	best inferred
5170	best inferred
5172	best inferred
54700	best inferred
54707	best inferred
54704	best inferred
5184	best inferred
5187	best inferred
54708	best inferred
5188	best inferred
5189	best inferred
54715	best inferred
5195	best inferred
5198	best inferred
5199	best inferred
5190	best inferred
5191	best inferred
5192	best inferred
5193	best inferred
5194	best inferred
54726	best inferred
54732	best inferred
53405	best inferred
54733	landmark
54739	best inferred
54737	best inferred
54741	best inferred
27128	best inferred
27129	best inferred
29789	best inferred
29781	best inferred
29780	best inferred
27124	best inferred
27125	best inferred
27122	best inferred
27123	best inferred
29799	best inferred
27131	best inferred
27132	best inferred
27130	best inferred
29796	best inferred
27134	best inferred
27107	best inferred
29767	best inferred
29766	best inferred
27109	landmark
29761	best inferred
29760	best inferred
27102	best inferred
29763	landmark
27101	best inferred
27115	best inferred
29777	best inferred
653483	best inferred
27113	best inferred
29775	best inferred
29774	best inferred
27112	best inferred
389856	best inferred
112611	best inferred
64285	best inferred
64284	best inferred
64288	best inferred
800	best inferred
64283	best inferred
808	landmark
810	best inferred
811	best inferred
813	landmark
814	best inferred
815	best inferred
816	best inferred
818	best inferred
819	best inferred
339229	best inferred
820	best inferred
821	best inferred
822	best inferred
823	landmark
824	best inferred
825	best inferred
826	best inferred
827	best inferred
829	best inferred
27285	best inferred
27286	best inferred
27284	best inferred
27289	best inferred
830	best inferred
831	landmark
832	best inferred
833	best inferred
834	best inferred
835	landmark
836	landmark
837	best inferred
838	best inferred
839	best inferred
27297	best inferred
27295	best inferred
840	landmark
841	best inferred
842	best inferred
843	landmark
27299	best inferred
844	best inferred
845	best inferred
7802	best inferred
847	landmark
7804	best inferred
27292	best inferred
7803	best inferred
27293	best inferred
7805	best inferred
27291	best inferred
376267	best inferred
7818	best inferred
857	best inferred
7813	best inferred
858	best inferred
7812	best inferred
6500	landmark
400410	best inferred
860	best inferred
861	best inferred
862	best inferred
863	best inferred
864	best inferred
865	best inferred
867	best inferred
868	landmark
869	best inferred
7840	best inferred
6511	best inferred
6510	best inferred
7841	best inferred
6509	landmark
54870	best inferred
871	best inferred
873	landmark
54875	best inferred
874	landmark
54874	best inferred
875	best inferred
54873	best inferred
54872	best inferred
6502	best inferred
7832	best inferred
54878	best inferred
6504	best inferred
54877	best inferred
6503	best inferred
54876	best inferred
6506	best inferred
7837	best inferred
6505	best inferred
91807	best inferred
6508	best inferred
6507	best inferred
6520	best inferred
7851	best inferred
7850	best inferred
6522	best inferred
7852	landmark
64208	best inferred
54882	best inferred
881	best inferred
54881	landmark
54880	best inferred
883	best inferred
54886	best inferred
885	best inferred
54885	best inferred
54884	best inferred
887	best inferred
54883	best inferred
6513	best inferred
7844	best inferred
889	best inferred
6515	best inferred
7846	best inferred
6518	best inferred
7849	landmark
221749	best inferred
64210	best inferred
7862	best inferred
6530	best inferred
5201	best inferred
6533	best inferred
5202	best inferred
64216	best inferred
64215	best inferred
64218	best inferred
64219	best inferred
890	landmark
891	landmark
892	best inferred
54892	best inferred
894	best inferred
54897	best inferred
896	landmark
898	best inferred
54894	best inferred
899	landmark
7855	best inferred
6523	best inferred
7857	best inferred
171392	best inferred
6525	best inferred
54898	best inferred
6529	best inferred
6540	best inferred
64221	best inferred
5210	best inferred
7873	best inferred
64223	best inferred
5211	landmark
6541	best inferred
64222	best inferred
5213	best inferred
6543	best inferred
7874	landmark
5203	best inferred
6535	best inferred
7866	landmark
5204	best inferred
6536	best inferred
7867	landmark
5207	best inferred
6539	best inferred
5208	best inferred
6538	best inferred
7869	best inferred
5209	best inferred
7881	best inferred
64231	best inferred
6553	best inferred
7884	best inferred
5223	landmark
64236	best inferred
91851	best inferred
5214	best inferred
6546	best inferred
6545	best inferred
5216	best inferred
6548	best inferred
7879	best inferred
5217	best inferred
5218	best inferred
6549	best inferred
6560	best inferred
5230	best inferred
6564	best inferred
6563	best inferred
6566	best inferred
6565	best inferred
5226	best inferred
6556	best inferred
5228	best inferred
6558	best inferred
5229	best inferred
6573	best inferred
5243	best inferred
6575	best inferred
5244	best inferred
6574	best inferred
5245	best inferred
6576	best inferred
5236	landmark
6567	best inferred
5238	best inferred
5239	best inferred
5250	best inferred
91860	best inferred
6581	best inferred
5252	best inferred
6584	best inferred
5253	best inferred
6583	best inferred
6586	best inferred
5255	landmark
6585	best inferred
5256	best inferred
5257	landmark
6579	best inferred
6578	best inferred
5261	landmark
6595	best inferred
5264	best inferred
6594	best inferred
5265	best inferred
6597	landmark
30817	best inferred
5266	best inferred
6596	best inferred
6599	landmark
30819	best inferred
5268	best inferred
6598	best inferred
6591	best inferred
5260	best inferred
6590	best inferred
30820	best inferred
5272	best inferred
5274	best inferred
5275	best inferred
5277	best inferred
5279	best inferred
5270	best inferred
5271	best inferred
5269	best inferred
54802	best inferred
54801	best inferred
54800	best inferred
54806	best inferred
54805	best inferred
5283	best inferred
5284	best inferred
54809	best inferred
54808	best inferred
5286	best inferred
54807	landmark
5287	landmark
5288	best inferred
5289	landmark
5281	best inferred
29803	best inferred
54812	best inferred
54811	best inferred
54810	best inferred
54816	best inferred
54815	best inferred
5294	best inferred
5295	best inferred
54819	best inferred
5297	best inferred
5298	best inferred
5290	landmark
5291	best inferred
5292	best inferred
5293	best inferred
54820	best inferred
54821	best inferred
54828	best inferred
54826	best inferred
54829	best inferred
54830	best inferred
54834	best inferred
54832	best inferred
54839	best inferred
54838	best inferred
54836	best inferred
54842	best inferred
54840	best inferred
54845	best inferred
54847	best inferred
54853	best inferred
54851	best inferred
54850	landmark
54857	best inferred
54856	best inferred
54855	best inferred
54854	best inferred
54858	best inferred
54863	best inferred
54862	best inferred
54861	best inferred
54868	best inferred
54867	best inferred
54869	best inferred
27249	best inferred
27247	best inferred
27241	best inferred
27242	landmark
27240	best inferred
27245	best inferred
27246	best inferred
27243	best inferred
27244	landmark
112950	best inferred
27258	best inferred
27252	best inferred
27253	best inferred
27250	best inferred
27257	best inferred
27254	best inferred
29889	best inferred
29888	best inferred
29887	best inferred
27229	best inferred
29882	best inferred
29880	best inferred
29883	best inferred
27238	best inferred
27239	best inferred
27236	best inferred
29899	best inferred
27237	best inferred
353514	best inferred
27230	best inferred
29893	best inferred
29890	landmark
27235	best inferred
29896	best inferred
29894	best inferred
339290	best inferred
30849	landmark
30851	best inferred
30850	best inferred
339287	best inferred
29844	best inferred
28513	best inferred
29842	best inferred
28511	best inferred
30846	best inferred
30845	best inferred
30844	best inferred
30827	best inferred
29855	best inferred
30835	best inferred
900	best inferred
901	best inferred
30837	best inferred
902	landmark
30836	landmark
904	best inferred
905	best inferred
30833	best inferred
64395	best inferred
908	best inferred
909	best inferred
64397	best inferred
64398	best inferred
51081	best inferred
51083	best inferred
51082	best inferred
51085	best inferred
51084	best inferred
51086	best inferred
911	best inferred
912	best inferred
